n,k,t,l,r,p,rep,norm,timestamp,worker
16,4,10.0,2,100000,2,3,7.523992532907684e-09,2025-10-05T02:00:29,6
16,4,10.0,2,100000,2,3,7.22627072794868e-09,2025-10-05T02:00:29,10
16,4,10.0,2,100000,2,3,1.806211577722207e-08,2025-10-05T02:00:29,9
16,4,10.0,2,100000,2,3,9.60597516500702e-09,2025-10-05T02:00:30,5
16,4,10.0,2,100000,2,3,9.757082028497473e-09,2025-10-05T02:00:30,4
16,4,10.0,2,100000,2,3,9.204820634921236e-09,2025-10-05T02:00:30,0
16,4,10.0,2,100000,2,3,1.3708795697639364e-08,2025-10-05T02:00:31,3
16,4,10.0,2,100000,2,3,1.0703091943341266e-08,2025-10-05T02:00:31,8
16,4,10.0,2,100000,2,3,4.486540041829071e-09,2025-10-05T02:00:31,1
16,4,10.0,2,100000,2,3,8.706217801671572e-09,2025-10-05T02:00:32,2
18,4,10.0,2,100000,2,0,1.2430098861249362e-08,2025-10-05T02:11:07,7
18,4,10.0,2,100000,2,0,2.4615157406038507e-08,2025-10-05T02:11:08,0
18,4,10.0,2,100000,2,0,3.865381354436976e-08,2025-10-05T02:11:13,5
18,4,10.0,2,100000,2,0,4.180028643597287e-08,2025-10-05T02:11:13,3
18,4,10.0,2,100000,2,0,6.387335200525881e-09,2025-10-05T02:11:16,6
18,4,10.0,2,100000,2,0,2.852888252006471e-08,2025-10-05T02:11:19,9
18,4,10.0,2,100000,2,0,3.1104991786742744e-08,2025-10-05T02:11:22,4
18,4,10.0,2,100000,2,0,2.4280620240656025e-08,2025-10-05T02:11:22,1
18,4,10.0,2,100000,2,0,2.16847696698308e-08,2025-10-05T02:11:22,2
18,4,10.0,2,100000,2,0,1.5131718805843385e-08,2025-10-05T02:11:23,8
18,4,10.0,2,100000,2,0,1.3623319796886593e-08,2025-10-05T02:11:24,10
18,4,10.0,2,100000,2,1,2.753369573318909e-08,2025-10-05T02:21:20,3
18,4,10.0,2,100000,2,1,1.4729610915766356e-08,2025-10-05T02:21:23,7
18,4,10.0,2,100000,2,1,1.5081780560732885e-08,2025-10-05T02:21:36,5
18,4,10.0,2,100000,2,1,1.1642988069117735e-08,2025-10-05T02:21:43,0
18,4,10.0,2,100000,2,1,1.74783629787768e-08,2025-10-05T02:21:44,6
18,4,10.0,2,100000,2,1,1.9174285219659957e-08,2025-10-05T02:21:45,4
18,4,10.0,2,100000,2,1,1.1299021420252094e-08,2025-10-05T02:21:57,9
18,4,10.0,2,100000,2,1,2.132064429797172e-08,2025-10-05T02:22:03,1
18,4,10.0,2,100000,2,1,2.3337778882428554e-08,2025-10-05T02:22:03,2
18,4,10.0,2,100000,2,1,1.94540137619939e-08,2025-10-05T02:22:03,10
18,4,10.0,2,100000,2,1,4.2772127470001984e-08,2025-10-05T02:22:04,8
18,4,10.0,2,100000,2,2,1.8991071516357023e-08,2025-10-05T02:31:53,3
18,4,10.0,2,100000,2,2,2.2595941219438457e-08,2025-10-05T02:31:58,7
18,4,10.0,2,100000,2,2,9.151084619646824e-09,2025-10-05T02:32:02,0
18,4,10.0,2,100000,2,2,1.9857407171459262e-08,2025-10-05T02:32:11,5
