n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
10,6,10.1010101010101,2,100000,2,4,1.572107716502032e-10,10,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,4,1.6229295527326327e-10,8,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,5,2.789689116308623e-10,6,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,5,2.399859028081351e-10,9,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,6,1.51922661197521e-10,10,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,4,3.709699429062163e-10,9,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,6,2.0125960884245897e-10,9,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,4,3.874689962934108e-10,12,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,5,3.2543116035360733e-10,10,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,5,1.4512745931014727e-10,8,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,5,3.3403247736216835e-10,13,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,6,3.8965518439981546e-10,8,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,7,1.8962036989603007e-10,10,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,6,4.169743388551202e-10,13,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,5,4.4770698890011364e-10,17,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,5,3.1430015879268795e-10,14,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,6,3.04917763935252e-10,9,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,5,2.6057441719414986e-10,11,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,7,1.7294721070966098e-10,7,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,6,8.753283507607397e-11,6,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,6,2.1702276037076878e-10,9,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,8,1.9523005176940946e-10,4,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,6,2.349107107462322e-10,7,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,5,3.2234003241209705e-10,13,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,7,3.963242391786508e-10,7,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,7,2.175691139467634e-10,3,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,6,1.3442021644047231e-10,9,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,8,2.0608679007178744e-10,10,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,7,5.539911798193262e-10,10,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,7,5.335644456726522e-10,17,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,8,2.589970157261203e-10,5,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,7,4.714858930564224e-10,16,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,6,2.590431559552326e-10,8,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,6,4.3050348225300394e-10,14,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,7,3.0641487470502603e-10,10,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,9,1.9593129506759717e-10,12,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,8,3.019683938824635e-10,12,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,9,1.70621355697921e-10,10,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,9,2.271492732684861e-10,8,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,7,4.0638284426300477e-10,9,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,8,4.3111028505288703e-10,8,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,9,4.348990008836743e-10,10,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,8,3.3268867850899007e-10,10,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,8,4.495524937203453e-10,11,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,7,2.225328593003021e-10,7,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,7,3.388744778497906e-10,13,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,8,1.7772952600820792e-10,11,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,8,6.265053409237646e-10,19,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,9,3.510185719625459e-10,6,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,9,3.021209540946601e-10,8,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,8,3.2707407047794664e-10,7,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,9,3.073067517026181e-10,14,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,9,2.629742914301765e-10,9,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,8,3.164078940266985e-10,12,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,9,1.0527074925890902e-10,11,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,9,5.615918766129241e-10,14,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,9,3.456183125080823e-10,10,2025-10-16T22:51:20,2
10,6,20.2020202020202,2,100000,2,0,1.9858658857920645e-10,5,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,0,1.1341804390524474e-10,6,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,0,2.1956552822481435e-10,6,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,0,1.675029129648654e-10,6,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,0,3.176431646630268e-10,8,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,0,1.8776742467257226e-10,8,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,0,2.007972507551714e-10,9,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,0,8.868860199735848e-11,9,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,0,1.229383358785776e-10,8,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,0,1.23771097676586e-10,9,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,1,2.7285072170325783e-10,6,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,0,3.127392617996452e-10,11,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,1,2.420459838913273e-10,9,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,1,3.945812739039661e-10,8,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,1,3.132012941245031e-10,12,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,1,3.9770195924972493e-10,9,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,1,1.8695547143248856e-10,9,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,2,3.40726026400239e-10,8,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,1,3.702378326192861e-10,12,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,1,3.369238315845267e-10,12,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,1,4.57695501875331e-10,12,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,1,1.70241392333022e-10,13,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,1,2.1483315185517658e-10,17,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,2,4.990874647573304e-10,10,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,2,2.0700500655121875e-10,13,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,2,2.1235008765473605e-10,5,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,2,2.31815462671037e-10,13,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,2,3.643323665666806e-10,10,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,2,1.9364231226569174e-10,6,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,2,3.586194497550592e-10,10,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,2,2.7535122776817317e-10,11,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,2,2.696973029651295e-10,8,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,3,3.93078593106845e-10,12,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,3,2.348084724293612e-10,8,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,2,3.223422928808405e-10,11,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,3,2.8378142558044056e-10,11,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,3,4.3855479365125384e-10,10,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,3,3.4737287212648446e-10,6,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,3,1.896937784145655e-10,9,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,4,1.9822069473693253e-10,9,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,3,2.707315613235614e-10,9,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,3,3.8192294033533574e-10,10,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,3,2.2719008814118398e-10,12,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,3,3.807087748517583e-10,12,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,4,4.4139814564582907e-10,7,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,4,1.7045531941471278e-10,10,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,3,2.0508850845317377e-10,11,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,4,2.0802716342499196e-10,12,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,4,5.248125439676547e-10,11,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,4,2.4713936917433465e-10,9,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,4,1.3237752583848605e-10,11,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,5,3.02573622966923e-10,8,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,6,1.4443121932984486e-10,1,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,5,2.437633797134288e-10,8,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,4,5.424524405865465e-10,11,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,5,1.1102102694633495e-10,5,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,5,2.9873356712025077e-10,8,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,4,3.0099895609461663e-10,14,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,4,1.990448557213576e-10,11,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,5,1.63304142771461e-10,6,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,5,2.4010054729001006e-10,9,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,5,2.2845442265061333e-10,9,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,4,3.034842219936925e-10,11,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,6,2.887787188506167e-10,4,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,6,2.0985267151121184e-10,8,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,5,3.2440999840063964e-10,17,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,6,4.562101590688088e-10,6,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,5,9.273664506097423e-11,6,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,6,1.5295211520980153e-10,11,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,5,1.1163518387028756e-10,10,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,7,1.7307626466506213e-10,6,2025-10-16T22:51:21,0
10,6,20.2020202020202,2,100000,2,7,2.626212544311163e-10,14,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,5,2.9424465975779757e-10,7,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,7,3.1563775739822095e-10,8,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,7,3.205577489384018e-10,13,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,6,1.2766483262969121e-10,10,2025-10-16T22:51:21,2
10,6,20.2020202020202,2,100000,2,6,5.368904339885092e-10,13,2025-10-16T22:51:21,9
10,6,20.2020202020202,2,100000,2,7,1.904791630414594e-10,10,2025-10-16T22:51:21,4
10,6,20.2020202020202,2,100000,2,6,1.0755558037202316e-10,9,2025-10-16T22:51:21,8
10,6,20.2020202020202,2,100000,2,8,2.917628532811556e-10,7,2025-10-16T22:51:21,10
10,6,20.2020202020202,2,100000,2,6,2.749421164606432e-10,10,2025-10-16T22:51:21,1
10,6,20.2020202020202,2,100000,2,6,4.872896365859592e-10,13,2025-10-16T22:51:21,6
10,6,20.2020202020202,2,100000,2,8,1.1917978796105406e-10,6,2025-10-16T22:51:21,3
10,6,20.2020202020202,2,100000,2,6,5.119882064512517e-10,10,2025-10-16T22:51:21,7
10,6,20.2020202020202,2,100000,2,8,2.454425100107362e-10,9,2025-10-16T22:51:21,5
10,6,20.2020202020202,2,100000,2,8,2.724827069079877e-10,12,2025-10-16T22:51:21,0
