n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
8,5,10.0,2,100000,2,1,1.5021720055916775e-10,3,2025-10-06T15:24:45,2
8,5,10.0,2,100000,2,1,2.613062019271227e-10,12,2025-10-06T15:24:45,3
8,5,10.0,2,100000,2,1,1.5194865888666267e-10,8,2025-10-06T15:24:45,1
8,5,10.0,2,100000,2,1,2.5523973885975564e-10,5,2025-10-06T15:24:45,0
8,5,10.0,2,100000,2,1,2.7637003370102017e-10,11,2025-10-06T15:24:45,7
8,5,10.0,2,100000,2,1,1.3319146707326593e-10,9,2025-10-06T15:24:45,9
8,5,10.0,2,100000,2,2,3.4715756796690095e-10,9,2025-10-06T15:24:45,10
8,5,10.0,2,100000,2,2,1.5651178533364237e-10,5,2025-10-06T15:24:45,2
8,5,10.0,2,100000,2,1,1.3225987551014214e-10,9,2025-10-06T15:24:45,4
8,5,10.0,2,100000,2,1,3.415647676325763e-10,9,2025-10-06T15:24:45,8
8,5,10.0,2,100000,2,2,2.4035040192667785e-10,11,2025-10-06T15:24:45,5
8,5,10.0,2,100000,2,3,8.649136592652119e-11,4,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,2,1.1248288709543867e-10,10,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,2,3.154624360471361e-10,5,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,2,3.473191893918635e-10,7,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,2,2.0236135772770143e-10,11,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,2,1.4662329867499611e-10,7,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,3,1.328977939670714e-10,10,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,2,1.822228333849248e-10,10,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,4,2.0787933133005236e-11,3,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,2,9.699239084653032e-11,12,2025-10-06T15:24:46,7
8,5,10.0,2,100000,2,3,1.9994608720061093e-10,6,2025-10-06T15:24:46,9
8,5,10.0,2,100000,2,3,3.391820641853655e-10,12,2025-10-06T15:24:46,5
8,5,10.0,2,100000,2,3,1.3684634434265459e-10,6,2025-10-06T15:24:46,8
8,5,10.0,2,100000,2,3,1.5637551325342544e-10,7,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,3,2.2496362416773857e-10,8,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,2,9.492077596207698e-11,13,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,3,3.9703193029006865e-10,6,2025-10-06T15:24:46,1
8,5,10.0,2,100000,2,3,2.0508570098681932e-10,12,2025-10-06T15:24:46,4
8,5,10.0,2,100000,2,4,7.537344094430223e-11,2,2025-10-06T15:24:46,6
8,5,10.0,2,100000,2,4,2.4036125486618523e-10,9,2025-10-06T15:24:46,10
8,5,10.0,2,100000,2,5,4.087576306611867e-10,11,2025-10-06T15:24:46,2
8,5,10.0,2,100000,2,3,9.62817678995812e-11,4,2025-10-06T15:24:46,3
8,5,10.0,2,100000,2,4,1.7527494258479635e-10,6,2025-10-06T15:24:46,0
8,5,10.0,2,100000,2,3,2.1831919956783469e-10,11,2025-10-06T15:24:46,7
